,0,1,2,3
259,"{'f': 'github-commits-widget', 'v': 'github-commits-widget-Komodo'}",Komodo,4.326923076923077,327
260,"{'f': 'komodo-documentation', 'v': 'komodo-documentation-Komodo'}",Komodo,1.4423076923076923,5441
261,"{'f': 'node-github', 'v': 'node-github-Komodo'}",Komodo,14.423076923076922,941
262,"{'f': 'Abyss-Skin', 'v': 'Abyss-Skin-Komodo'}",Komodo,1.4423076923076923,444
263,"{'f': 'stylish', 'v': 'stylish-Komodo'}",Komodo,1.9230769230769231,1059
264,"{'f': 'Classic-Skin', 'v': 'Classic-Skin-Komodo'}",Komodo,0.4807692307692308,308
265,"{'f': 'komodo-website', 'v': 'komodo-website-Komodo'}",Komodo,3.3653846153846154,358521
266,"{'f': 'Mark-Text-Macro', 'v': 'Mark-Text-Macro-Komodo'}",Komodo,0.4807692307692308,120
267,"{'f': 'base16-builder', 'v': 'base16-builder-Komodo'}",Komodo,13.461538461538462,549
268,"{'f': 'SideBySideDiff', 'v': 'SideBySideDiff-Komodo'}",Komodo,0.4807692307692308,2723
269,"{'f': 'middleman-komodo_resources', 'v': 'middleman-komodo_resources-Komodo'}",Komodo,0.9615384615384616,83513
270,"{'f': 'docpad-plugin-partials', 'v': 'docpad-plugin-partials-Komodo'}",Komodo,2.8846153846153846,210
271,"{'f': 'komodo-ru', 'v': 'komodo-ru-Komodo'}",Komodo,0.9615384615384616,503
272,"{'f': 'komodo-go', 'v': 'komodo-go-Komodo'}",Komodo,3.8461538461538463,527
273,"{'f': 'KomodoEdit', 'v': 'KomodoEdit-Komodo'}",Komodo,9.615384615384617,501250
274,"{'f': 'macros', 'v': 'macros-Komodo'}",Komodo,2.8846153846153846,639
275,"{'f': 'markdown-viewer', 'v': 'markdown-viewer-Komodo'}",Komodo,1.4423076923076923,843
276,"{'f': 'kopy.io-addon', 'v': 'kopy.io-addon-Komodo'}",Komodo,0.4807692307692308,120
277,"{'f': 'Hyperledger', 'v': 'Hyperledger'}",BlockchainProjects,0,14680559
278,"{'f': 'fabric-test-resources', 'v': 'fabric-test-resources-Hyperledger'}",Hyperledger,0.5277044854881267,8
279,"{'f': 'indy-plenum', 'v': 'indy-plenum-Hyperledger'}",Hyperledger,6.33245382585752,7910
280,"{'f': 'iroha-javascript', 'v': 'iroha-javascript-Hyperledger'}",Hyperledger,1.3192612137203166,367
281,"{'f': 'blockchain-explorer', 'v': 'blockchain-explorer-Hyperledger'}",Hyperledger,2.638522427440633,138917
282,"{'f': 'cello', 'v': 'cello-Hyperledger'}",Hyperledger,3.95778364116095,11304
283,"{'f': 'hyperledger', 'v': 'hyperledger-Hyperledger'}",Hyperledger,3.95778364116095,3249
284,"{'f': 'composer-tools', 'v': 'composer-tools-Hyperledger'}",Hyperledger,3.95778364116095,8559
285,"{'f': 'fabric-sdk-py', 'v': 'fabric-sdk-py-Hyperledger'}",Hyperledger,3.430079155672823,829
286,"{'f': 'composer-sample-applications', 'v': 'composer-sample-applications-Hyperledger'}",Hyperledger,3.16622691292876,35657
287,"{'f': 'iroha-ios', 'v': 'iroha-ios-Hyperledger'}",Hyperledger,0.5277044854881267,34939
288,"{'f': 'composer-vscode-plugin', 'v': 'composer-vscode-plugin-Hyperledger'}",Hyperledger,1.58311345646438,244
289,"{'f': 'composer', 'v': 'composer-Hyperledger'}",Hyperledger,6.068601583113456,181383
290,"{'f': 'fabric-sdk-java', 'v': 'fabric-sdk-java-Hyperledger'}",Hyperledger,3.16622691292876,1979
291,"{'f': 'iroha-network-tools', 'v': 'iroha-network-tools-Hyperledger'}",Hyperledger,0.2638522427440633,4
292,"{'f': 'indy-anoncreds', 'v': 'indy-anoncreds-Hyperledger'}",Hyperledger,4.221635883905013,6714
293,"{'f': 'fabric-chaintool', 'v': 'fabric-chaintool-Hyperledger'}",Hyperledger,1.8469656992084433,692
294,"{'f': 'iroha-python', 'v': 'iroha-python-Hyperledger'}",Hyperledger,0.79155672823219,649
295,"{'f': 'composer-sample-models', 'v': 'composer-sample-models-Hyperledger'}",Hyperledger,2.1108179419525066,248
296,"{'f': 'iroha-android', 'v': 'iroha-android-Hyperledger'}",Hyperledger,0.5277044854881267,35292
297,"{'f': 'fabric-baseimage', 'v': 'fabric-baseimage-Hyperledger'}",Hyperledger,3.430079155672823,1425
298,"{'f': 'iroha', 'v': 'iroha-Hyperledger'}",Hyperledger,7.12401055408971,45644
299,"{'f': 'indy-node', 'v': 'indy-node-Hyperledger'}",Hyperledger,5.540897097625329,8278
300,"{'f': 'composer-atom-plugin', 'v': 'composer-atom-plugin-Hyperledger'}",Hyperledger,1.58311345646438,54
301,"{'f': 'burrow', 'v': 'burrow-Hyperledger'}",Hyperledger,3.16622691292876,33896
302,"{'f': 'sawtooth-core', 'v': 'sawtooth-core-Hyperledger'}",Hyperledger,5.277044854881266,25752
303,"{'f': 'fabric', 'v': 'fabric-Hyperledger'}",Hyperledger,5.013192612137203,67101
304,"{'f': 'fabric-ca', 'v': 'fabric-ca-Hyperledger'}",Hyperledger,5.277044854881266,22352
305,"{'f': 'ci-management', 'v': 'ci-management-Hyperledger'}",Hyperledger,2.9023746701846966,1718
306,"{'f': 'fabric-sdk-node', 'v': 'fabric-sdk-node-Hyperledger'}",Hyperledger,5.540897097625329,3180
307,"{'f': 'composer-sample-networks', 'v': 'composer-sample-networks-Hyperledger'}",Hyperledger,4.749340369393139,735
308,"{'f': 'Goldcoin', 'v': 'Goldcoin'}",BlockchainProjects,0,4175738
309,"{'f': 'goldcoin-android', 'v': 'goldcoin-android-Goldcoin'}",Goldcoin,3.3333333333333335,7687
310,"{'f': 'paperwallet', 'v': 'paperwallet-Goldcoin'}",Goldcoin,0.0,1164
311,"{'f': 'goldcoin', 'v': 'goldcoin-Goldcoin'}",Goldcoin,80.0,104215
312,"{'f': 'java-experiment', 'v': 'java-experiment-Goldcoin'}",Goldcoin,6.666666666666667,57778
313,"{'f': 'gitian.sigs.GLD', 'v': 'gitian.sigs.GLD-Goldcoin'}",Goldcoin,0.0,48
314,"{'f': 'goldcoin-0.7.5', 'v': 'goldcoin-0.7.5-Goldcoin'}",Goldcoin,10.0,303153
315,"{'f': 'Ethereum', 'v': 'Ethereum'}",BlockchainProjects,0,24131062
316,"{'f': 'emacs-solidity', 'v': 'emacs-solidity-Ethereum'}",Ethereum,2.356902356902357,98
317,"{'f': 'system-testing', 'v': 'system-testing-Ethereum'}",Ethereum,1.0101010101010102,1089
318,"{'f': 'ethereum-buildbot', 'v': 'ethereum-buildbot-Ethereum'}",Ethereum,2.356902356902357,554
319,"{'f': 'pyethsaletool', 'v': 'pyethsaletool-Ethereum'}",Ethereum,0.33670033670033667,487
320,"{'f': 'serpent', 'v': 'serpent-Ethereum'}",Ethereum,4.377104377104377,3480
321,"{'f': 'ethdev-site', 'v': 'ethdev-site-Ethereum'}",Ethereum,0.6734006734006733,10551
322,"{'f': 'tests', 'v': 'tests-Ethereum'}",Ethereum,6.7340067340067336,124992
323,"{'f': 'ethereumj', 'v': 'ethereumj-Ethereum'}",Ethereum,9.427609427609427,46028
324,"{'f': 'pyethereum', 'v': 'pyethereum-Ethereum'}",Ethereum,7.744107744107744,5495
325,"{'f': 'news', 'v': 'news-Ethereum'}",Ethereum,0.6734006734006733,2325
326,"{'f': 'dapp-bin', 'v': 'dapp-bin-Ethereum'}",Ethereum,4.040404040404041,794
327,"{'f': 'tryethereum', 'v': 'tryethereum-Ethereum'}",Ethereum,0.0,595
328,"{'f': 'wiki', 'v': 'wiki-Ethereum'}",Ethereum,7.4074074074074066,3759
329,"{'f': 'foundation', 'v': 'foundation-Ethereum'}",Ethereum,0.6734006734006733,5699
330,"{'f': 'evmjit', 'v': 'evmjit-Ethereum'}",Ethereum,4.713804713804714,2127
331,"{'f': 'ethereum-dockers', 'v': 'ethereum-dockers-Ethereum'}",Ethereum,2.356902356902357,69
332,"{'f': 'go-build', 'v': 'go-build-Ethereum'}",Ethereum,1.6835016835016834,10400
333,"{'f': 'homebrew-ethereum', 'v': 'homebrew-ethereum-Ethereum'}",Ethereum,5.05050505050505,1306
334,"{'f': 'go-ethereum', 'v': 'go-ethereum-Ethereum'}",Ethereum,7.744107744107744,97369
335,"{'f': 'ethereum-ppa', 'v': 'ethereum-ppa-Ethereum'}",Ethereum,1.0101010101010102,300
336,"{'f': 'ethereum.org', 'v': 'ethereum.org-Ethereum'}",Ethereum,1.0101010101010102,25100
337,"{'f': 'www', 'v': 'www-Ethereum'}",Ethereum,2.0202020202020203,83092
338,"{'f': 'node-ethereum', 'v': 'node-ethereum-Ethereum'}",Ethereum,1.0101010101010102,840
339,"{'f': 'economic-modeling', 'v': 'economic-modeling-Ethereum'}",Ethereum,0.0,167
340,"{'f': 'web3.js', 'v': 'web3.js-Ethereum'}",Ethereum,8.080808080808081,30883
341,"{'f': 'cpp-ethereum', 'v': 'cpp-ethereum-Ethereum'}",Ethereum,7.744107744107744,53956
342,"{'f': 'yellowpaper', 'v': 'yellowpaper-Ethereum'}",Ethereum,8.754208754208754,3270
343,"{'f': 'serpent-go', 'v': 'serpent-go-Ethereum'}",Ethereum,1.0101010101010102,231
344,"{'f': 'Epiphyte', 'v': 'Epiphyte'}",BlockchainProjects,0,4174
345,"{'f': 'steam-helpers', 'v': 'steam-helpers-Epiphyte'}",Epiphyte,4.545454545454546,69
346,"{'f': 'matrix-d-api', 'v': 'matrix-d-api-Epiphyte'}",Epiphyte,4.545454545454546,41
347,"{'f': 'phab-http', 'v': 'phab-http-Epiphyte'}",Epiphyte,4.545454545454546,39
348,"{'f': 'radiucal', 'v': 'radiucal-Epiphyte'}",Epiphyte,4.545454545454546,289
349,"{'f': 'matrix-bot', 'v': 'matrix-bot-Epiphyte'}",Epiphyte,4.545454545454546,336
350,"{'f': 'goutils', 'v': 'goutils-Epiphyte'}",Epiphyte,4.545454545454546,31
351,"{'f': 'repository', 'v': 'repository-Epiphyte'}",Epiphyte,4.545454545454546,206
352,"{'f': 'smirc', 'v': 'smirc-Epiphyte'}",Epiphyte,4.545454545454546,119
353,"{'f': 'freeradius', 'v': 'freeradius-Epiphyte'}",Epiphyte,4.545454545454546,754
354,"{'f': 'phabricator-d-api', 'v': 'phabricator-d-api-Epiphyte'}",Epiphyte,4.545454545454546,80
355,"{'f': 'servers', 'v': 'servers-Epiphyte'}",Epiphyte,4.545454545454546,86
356,"{'f': 'phabricator-tools', 'v': 'phabricator-tools-Epiphyte'}",Epiphyte,4.545454545454546,334
357,"{'f': 'pkgbuilds', 'v': 'pkgbuilds-Epiphyte'}",Epiphyte,4.545454545454546,636
358,"{'f': 'survey', 'v': 'survey-Epiphyte'}",Epiphyte,4.545454545454546,245
359,"{'f': 'adventure-core', 'v': 'adventure-core-Epiphyte'}",Epiphyte,4.545454545454546,131
360,"{'f': 'prodtools', 'v': 'prodtools-Epiphyte'}",Epiphyte,4.545454545454546,47
361,"{'f': 'grumbler', 'v': 'grumbler-Epiphyte'}",Epiphyte,4.545454545454546,51
362,"{'f': 'wsw', 'v': 'wsw-Epiphyte'}",Epiphyte,4.545454545454546,109
363,"{'f': 'feedme', 'v': 'feedme-Epiphyte'}",Epiphyte,4.545454545454546,26
364,"{'f': 'appiphyte', 'v': 'appiphyte-Epiphyte'}",Epiphyte,4.545454545454546,434
365,"{'f': 'binlogmon', 'v': 'binlogmon-Epiphyte'}",Epiphyte,4.545454545454546,75
366,"{'f': 'atomicroscopy', 'v': 'atomicroscopy-Epiphyte'}",Epiphyte,4.545454545454546,36
367,"{'f': 'Emercoin', 'v': 'Emercoin'}",BlockchainProjects,0,2458962
368,"{'f': 'emcssh', 'v': 'emcssh-Emercoin'}",Emercoin,3.6363636363636362,35
369,"{'f': 'emcproxy', 'v': 'emcproxy-Emercoin'}",Emercoin,3.6363636363636362,15
370,"{'f': 'emcdpo', 'v': 'emcdpo-Emercoin'}",Emercoin,5.454545454545454,77
371,"{'f': 'emctools', 'v': 'emctools-Emercoin'}",Emercoin,1.8181818181818181,8
372,"{'f': 'emclnx', 'v': 'emclnx-Emercoin'}",Emercoin,1.8181818181818181,32
373,"{'f': 'emcid-plugin-bitrixcms', 'v': 'emcid-plugin-bitrixcms-Emercoin'}",Emercoin,1.8181818181818181,270
374,"{'f': 'emcid-plugin-wordpress', 'v': 'emcid-plugin-wordpress-Emercoin'}",Emercoin,3.6363636363636362,32
375,"{'f': 'emcid', 'v': 'emcid-Emercoin'}",Emercoin,3.6363636363636362,81
376,"{'f': 'emcid-plugin-octobercms', 'v': 'emcid-plugin-octobercms-Emercoin'}",Emercoin,3.6363636363636362,20
377,"{'f': 'BanMoron', 'v': 'BanMoron-Emercoin'}",Emercoin,1.8181818181818181,14
378,"{'f': 'emcid-plugin-drupal', 'v': 'emcid-plugin-drupal-Emercoin'}",Emercoin,3.6363636363636362,33
379,"{'f': 'emcssl', 'v': 'emcssl-Emercoin'}",Emercoin,1.8181818181818181,15
380,"{'f': 'emcvote', 'v': 'emcvote-Emercoin'}",Emercoin,5.454545454545454,98
381,"{'f': 'SN-Publisher', 'v': 'SN-Publisher-Emercoin'}",Emercoin,0.0,2988
382,"{'f': 'docs', 'v': 'docs-Emercoin'}",Emercoin,1.8181818181818181,10016
383,"{'f': 'bitcoinController', 'v': 'bitcoinController-Emercoin'}",Emercoin,1.8181818181818181,49
384,"{'f': 'EMC_DPO_QR', 'v': 'EMC_DPO_QR-Emercoin'}",Emercoin,1.8181818181818181,0
385,"{'f': 'EmerVPN', 'v': 'EmerVPN-Emercoin'}",Emercoin,1.8181818181818181,18
386,"{'f': 'emcweb', 'v': 'emcweb-Emercoin'}",Emercoin,7.2727272727272725,14516
387,"{'f': 'emercoin', 'v': 'emercoin-Emercoin'}",Emercoin,43.63636363636363,78110
388,"{'f': 'Due', 'v': 'Due'}",BlockchainProjects,0,214
389,"{'f': 'blog-posts', 'v': 'blog-posts-Due'}",Due,0.0,0
390,"{'f': 'Due-Magento-2', 'v': 'Due-Magento-2-Due'}",Due,16.666666666666664,135
391,"{'f': 'aws-codepipeline-s3-aws-codedeploy_linux', 'v': 'aws-codepipeline-s3-aws-codedeploy_linux-Due'}",Due,50.0,12
392,"{'f': 'Due-Magento-1', 'v': 'Due-Magento-1-Due'}",Due,16.666666666666664,24
393,"{'f': 'php-ecom-sdk', 'v': 'php-ecom-sdk-Due'}",Due,16.666666666666664,19
394,"{'f': 'Dogecoin', 'v': 'Dogecoin'}",BlockchainProjects,0,4135297
395,"{'f': 'dogecoin.com', 'v': 'dogecoin.com-Dogecoin'}",Dogecoin,17.391304347826086,3022
396,"{'f': 'dogecoin', 'v': 'dogecoin-Dogecoin'}",Dogecoin,36.231884057971016,121571
397,"{'f': 'gitian.sigs', 'v': 'gitian.sigs-Dogecoin'}",Dogecoin,5.797101449275362,1022
398,"{'f': 'dogecoin-detached-sigs', 'v': 'dogecoin-detached-sigs-Dogecoin'}",Dogecoin,1.4492753623188406,640
399,"{'f': 'dips', 'v': 'dips-Dogecoin'}",Dogecoin,1.4492753623188406,219
400,"{'f': 'libdohj', 'v': 'libdohj-Dogecoin'}",Dogecoin,37.68115942028986,14226
401,"{'f': 'Devcoin', 'v': 'Devcoin'}",BlockchainProjects,0,52348
402,"{'f': 'core', 'v': 'core-Devcoin'}",Devcoin,40.0,11486
403,"{'f': 'block_explorer', 'v': 'block_explorer-Devcoin'}",Devcoin,40.0,666
404,"{'f': 'receivers', 'v': 'receivers-Devcoin'}",Devcoin,0.0,104
405,"{'f': 'block_explorer-theme', 'v': 'block_explorer-theme-Devcoin'}",Devcoin,20.0,4968
406,"{'f': 'Decred', 'v': 'Decred'}",BlockchainProjects,0,8409327
407,"{'f': 'decred-seeder', 'v': 'decred-seeder-Decred'}",Decred,3.111111111111111,215
408,"{'f': 'dcraddrgen', 'v': 'dcraddrgen-Decred'}",Decred,1.7777777777777777,80
409,"{'f': 'bitset', 'v': 'bitset-Decred'}",Decred,0.6666666666666667,16
410,"{'f': 'crypto-browserify', 'v': 'crypto-browserify-Decred'}",Decred,5.111111111111112,304
411,"{'f': 'Paymetheus', 'v': 'Paymetheus-Decred'}",Decred,1.3333333333333335,1174
412,"{'f': 'dcrutil', 'v': 'dcrutil-Decred'}",Decred,2.888888888888889,483
413,"{'f': 'cgminer', 'v': 'cgminer-Decred'}",Decred,5.111111111111112,14402
414,"{'f': 'bitcore-wallet-service', 'v': 'bitcore-wallet-service-Decred'}",Decred,3.5555555555555554,2101
415,"{'f': 'bitcore-lib', 'v': 'bitcore-lib-Decred'}",Decred,6.0,7542
416,"{'f': 'decred-release', 'v': 'decred-release-Decred'}",Decred,1.5555555555555556,163
417,"{'f': 'dcrrpcclient', 'v': 'dcrrpcclient-Decred'}",Decred,4.444444444444445,722
418,"{'f': 'dcrd', 'v': 'dcrd-Decred'}",Decred,6.666666666666667,23628
419,"{'f': 'RFPs', 'v': 'RFPs-Decred'}",Decred,1.5555555555555556,7035
420,"{'f': 'bitcore', 'v': 'bitcore-Decred'}",Decred,6.444444444444445,9528
421,"{'f': 'bitcore-wallet-utils', 'v': 'bitcore-wallet-utils-Decred'}",Decred,1.7777777777777777,552
422,"{'f': 'ccminer', 'v': 'ccminer-Decred'}",Decred,1.3333333333333335,65400
423,"{'f': 'dcrweb', 'v': 'dcrweb-Decred'}",Decred,4.444444444444445,91293
424,"{'f': 'ed25519', 'v': 'ed25519-Decred'}",Decred,1.1111111111111112,176
425,"{'f': 'dcrwallet', 'v': 'dcrwallet-Decred'}",Decred,6.222222222222222,7862
426,"{'f': 'dcrdocs', 'v': 'dcrdocs-Decred'}",Decred,5.555555555555555,11709
427,"{'f': 'insight', 'v': 'insight-Decred'}",Decred,5.333333333333334,3406
428,"{'f': 'crypto-js', 'v': 'crypto-js-Decred'}",Decred,0.2222222222222222,19101
429,"{'f': 'bitcore-mnemonic', 'v': 'bitcore-mnemonic-Decred'}",Decred,2.2222222222222223,983
430,"{'f': 'insight-api', 'v': 'insight-api-Decred'}",Decred,5.777777777777778,2775
431,"{'f': 'bitcore-wallet', 'v': 'bitcore-wallet-Decred'}",Decred,1.1111111111111112,255
432,"{'f': 'dcrstakepool', 'v': 'dcrstakepool-Decred'}",Decred,3.3333333333333335,1497
433,"{'f': 'dcr-netstats', 'v': 'dcr-netstats-Decred'}",Decred,1.5555555555555556,7581
434,"{'f': 'angular-bitcore-wallet-client', 'v': 'angular-bitcore-wallet-client-Decred'}",Decred,0.6666666666666667,20327
435,"{'f': 'copay', 'v': 'copay-Decred'}",Decred,6.222222222222222,83484
436,"{'f': 'bitcore-wallet-client', 'v': 'bitcore-wallet-client-Decred'}",Decred,2.888888888888889,20036
437,"{'f': 'ConsenSys', 'v': 'ConsenSys'}",BlockchainProjects,0,712270
438,"{'f': 'pycaptureth', 'v': 'pycaptureth-ConsenSys'}",ConsenSys,0.0,17
439,"{'f': 'reflux-tx', 'v': 'reflux-tx-ConsenSys'}",ConsenSys,0.0,1590
440,"{'f': 'dao-wars', 'v': 'dao-wars-ConsenSys'}",ConsenSys,1.3333333333333335,491
441,"{'f': 'eth-netstats', 'v': 'eth-netstats-ConsenSys'}",ConsenSys,5.333333333333334,9202
442,"{'f': 'dapp-store-contracts', 'v': 'dapp-store-contracts-ConsenSys'}",ConsenSys,1.3333333333333335,48
443,"{'f': 'contract-viewer', 'v': 'contract-viewer-ConsenSys'}",ConsenSys,1.3333333333333335,30
444,"{'f': 'ethjsonrpc', 'v': 'ethjsonrpc-ConsenSys'}",ConsenSys,9.333333333333334,98
445,"{'f': 'Token-Factory', 'v': 'Token-Factory-ConsenSys'}",ConsenSys,4.0,2811
446,"{'f': 'storm', 'v': 'storm-ConsenSys'}",ConsenSys,1.3333333333333335,226
447,"{'f': 'ConsenSys.github.io', 'v': 'ConsenSys.github.io-ConsenSys'}",ConsenSys,2.666666666666667,2264
448,"{'f': 'btcrelay-fetchd', 'v': 'btcrelay-fetchd-ConsenSys'}",ConsenSys,1.3333333333333335,13
449,"{'f': 'keyserver', 'v': 'keyserver-ConsenSys'}",ConsenSys,1.3333333333333335,150
450,"{'f': 'eth-lightwallet', 'v': 'eth-lightwallet-ConsenSys'}",ConsenSys,22.666666666666664,19291
451,"{'f': 'hooked-web3-provider', 'v': 'hooked-web3-provider-ConsenSys'}",ConsenSys,2.666666666666667,551
452,"{'f': 'Tokens', 'v': 'Tokens-ConsenSys'}",ConsenSys,17.333333333333336,693
453,"{'f': 'addresstoip', 'v': 'addresstoip-ConsenSys'}",ConsenSys,1.3333333333333335,19
454,"{'f': 'Ethereum-Development-Best-Practices', 'v': 'Ethereum-Development-Best-Practices-ConsenSys'}",ConsenSys,1.3333333333333335,120
455,"{'f': 'blockapps-web3', 'v': 'blockapps-web3-ConsenSys'}",ConsenSys,2.666666666666667,1377
456,"{'f': 'solidity-logo', 'v': 'solidity-logo-ConsenSys'}",ConsenSys,1.3333333333333335,124
457,"{'f': 'ether-crawler', 'v': 'ether-crawler-ConsenSys'}",ConsenSys,4.0,8835
458,"{'f': 'addresstourl', 'v': 'addresstourl-ConsenSys'}",ConsenSys,1.3333333333333335,16
459,"{'f': 'eth-stdlib', 'v': 'eth-stdlib-ConsenSys'}",ConsenSys,1.3333333333333335,93
460,"{'f': 'icebox', 'v': 'icebox-ConsenSys'}",ConsenSys,5.333333333333334,2099
461,"{'f': 'ipfs.js', 'v': 'ipfs.js-ConsenSys'}",ConsenSys,1.3333333333333335,953
462,"{'f': 'btcrelay', 'v': 'btcrelay-ConsenSys'}",ConsenSys,2.666666666666667,60824
463,"{'f': 'etherMAX', 'v': 'etherMAX-ConsenSys'}",ConsenSys,1.3333333333333335,244
464,"{'f': 'Flare', 'v': 'Flare-ConsenSys'}",ConsenSys,2.666666666666667,38561
465,"{'f': 'identity-provider', 'v': 'identity-provider-ConsenSys'}",ConsenSys,1.3333333333333335,487
466,"{'f': 'Coinbase', 'v': 'Coinbase'}",BlockchainProjects,0,132255
467,"{'f': 'traffic_jam', 'v': 'traffic_jam-Coinbase'}",Coinbase,2.242152466367713,68
468,"{'f': 'multisig-tool', 'v': 'multisig-tool-Coinbase'}",Coinbase,3.1390134529147984,347
469,"{'f': 'coinbase-android-sdk', 'v': 'coinbase-android-sdk-Coinbase'}",Coinbase,1.345291479820628,18
470,"{'f': 'coinbase-spree', 'v': 'coinbase-spree-Coinbase'}",Coinbase,0.4484304932735426,258
471,"{'f': 'coinbase-ubercart', 'v': 'coinbase-ubercart-Coinbase'}",Coinbase,0.4484304932735426,184
472,"{'f': 'coinbase-php', 'v': 'coinbase-php-Coinbase'}",Coinbase,6.726457399103139,229
473,"{'f': 'coinbase-zencart', 'v': 'coinbase-zencart-Coinbase'}",Coinbase,0.8968609865470852,171
474,"{'f': 'coinbase-android-sdk-example', 'v': 'coinbase-android-sdk-example-Coinbase'}",Coinbase,0.4484304932735426,255
475,"{'f': 'coinbase-wpecommerce', 'v': 'coinbase-wpecommerce-Coinbase'}",Coinbase,0.8968609865470852,362
476,"{'f': 'coinbase-tip-discourse', 'v': 'coinbase-tip-discourse-Coinbase'}",Coinbase,0.4484304932735426,196
477,"{'f': 'coinbase-magento', 'v': 'coinbase-magento-Coinbase'}",Coinbase,1.7937219730941705,336
478,"{'f': 'coinbase-javascript-sdk', 'v': 'coinbase-javascript-sdk-Coinbase'}",Coinbase,0.4484304932735426,147
479,"{'f': 'faraday-restrict-ip-addresses', 'v': 'faraday-restrict-ip-addresses-Coinbase'}",Coinbase,1.7937219730941705,20
480,"{'f': 'bip38', 'v': 'bip38-Coinbase'}",Coinbase,1.345291479820628,378
481,"{'f': 'softhsm-client', 'v': 'softhsm-client-Coinbase'}",Coinbase,0.8968609865470852,100
482,"{'f': 'coinbase-node', 'v': 'coinbase-node-Coinbase'}",Coinbase,5.829596412556054,134
483,"{'f': 'coinbase-exchange-node', 'v': 'coinbase-exchange-node-Coinbase'}",Coinbase,6.278026905829597,74
484,"{'f': 'coinbase-bitmonet-sdk', 'v': 'coinbase-bitmonet-sdk-Coinbase'}",Coinbase,0.8968609865470852,1070
485,"{'f': 'coinbase-python', 'v': 'coinbase-python-Coinbase'}",Coinbase,5.829596412556054,126
486,"{'f': 'coinbase-woocommerce', 'v': 'coinbase-woocommerce-Coinbase'}",Coinbase,1.345291479820628,327
487,"{'f': 'coinbase-wordpress', 'v': 'coinbase-wordpress-Coinbase'}",Coinbase,1.7937219730941705,753
488,"{'f': 'bittip', 'v': 'bittip-Coinbase'}",Coinbase,0.4484304932735426,229
489,"{'f': 'geoip-data', 'v': 'geoip-data-Coinbase'}",Coinbase,0.4484304932735426,33350
490,"{'f': 'omnicontacts', 'v': 'omnicontacts-Coinbase'}",Coinbase,8.968609865470851,245
491,"{'f': 'coinbase-ios-sdk', 'v': 'coinbase-ios-sdk-Coinbase'}",Coinbase,4.0358744394618835,550
492,"{'f': 'coinbase-java', 'v': 'coinbase-java-Coinbase'}",Coinbase,3.1390134529147984,872
493,"{'f': 'modified-doorkeeper', 'v': 'modified-doorkeeper-Coinbase'}",Coinbase,13.452914798206278,1431
494,"{'f': 'coinbase-tip-wordpress', 'v': 'coinbase-tip-wordpress-Coinbase'}",Coinbase,0.4484304932735426,104
495,"{'f': 'omniauth-coinbase', 'v': 'omniauth-coinbase-Coinbase'}",Coinbase,11.659192825112108,71
496,"{'f': 'coinbase-ruby', 'v': 'coinbase-ruby-Coinbase'}",Coinbase,12.10762331838565,363
497,"{'f': 'Bloq', 'v': 'Bloq'}",BlockchainProjects,0,5818521
498,"{'f': 'http-json-proxy', 'v': 'http-json-proxy-Bloq'}",Bloq,1.7699115044247788,125
499,"{'f': 'package-template', 'v': 'package-template-Bloq'}",Bloq,0.8849557522123894,54
500,"{'f': 'pif', 'v': 'pif-Bloq'}",Bloq,0.8849557522123894,74
501,"{'f': 'hdwallet', 'v': 'hdwallet-Bloq'}",Bloq,4.424778761061947,114
502,"{'f': 'bitcore-node', 'v': 'bitcore-node-Bloq'}",Bloq,16.8141592920354,42462
503,"{'f': 'eslint-config-bloq', 'v': 'eslint-config-bloq-Bloq'}",Bloq,1.7699115044247788,128
504,"{'f': 'copay', 'v': 'copay-Bloq'}",Bloq,24.778761061946902,76588
505,"{'f': 'ora', 'v': 'ora-Bloq'}",Bloq,3.5398230088495577,208
506,"{'f': 'bitcoin', 'v': 'bitcoin-Bloq'}",Bloq,20.353982300884958,59369
507,"{'f': 'colored-coins-sdk', 'v': 'colored-coins-sdk-Bloq'}",Bloq,0.8849557522123894,4509
508,"{'f': 'waljs', 'v': 'waljs-Bloq'}",Bloq,1.7699115044247788,52
509,"{'f': 'web3.js', 'v': 'web3.js-Bloq'}",Bloq,20.353982300884958,30711
510,"{'f': 'cpptrade', 'v': 'cpptrade-Bloq'}",Bloq,0.8849557522123894,376
511,"{'f': 'unisrv', 'v': 'unisrv-Bloq'}",Bloq,0.8849557522123894,55
512,"{'f': 'Blockstream', 'v': 'Blockstream'}",BlockchainProjects,0,11219
513,"{'f': 'contracthashtool', 'v': 'contracthashtool-Blockstream'}",Blockstream,21.21212121212121,40
514,"{'f': 'satellite', 'v': 'satellite-Blockstream'}",Blockstream,6.0606060606060606,600
515,"{'f': 'borromean_paper', 'v': 'borromean_paper-Blockstream'}",Blockstream,3.0303030303030303,687
516,"{'f': 'gitian-builder', 'v': 'gitian-builder-Blockstream'}",Blockstream,69.6969696969697,259
517,"{'f': 'Blockcypher', 'v': 'Blockcypher'}",BlockchainProjects,0,177404
518,"{'f': 'bcwallet', 'v': 'bcwallet-Blockcypher'}",Blockcypher,0.9523809523809524,148
519,"{'f': 'gobcy', 'v': 'gobcy-Blockcypher'}",Blockcypher,0.9523809523809524,77
520,"{'f': 'blockcypher-python', 'v': 'blockcypher-python-Blockcypher'}",Blockcypher,11.428571428571429,349
